_id,name,factory,style,abv
beer_advocate_3414,N.F. ALe,John Harvard's Brewery & Ale House,American Amber / Red Ale,4.0
beer_advocate_3415,Slater The Traitor,Kretschmann Brewing Company,American Amber / Red Ale,7.5
beer_advocate_3416,Spring Amber Ale,Throwback Brewery,American Amber / Red Ale,5.2
beer_advocate_3417,Pizza Orgasmica Amber Ale,Devil's Canyon Brewing Company,American Amber / Red Ale,6.5
beer_advocate_3418,Butternut Squash Molasses Amber,The Perch Pub & Brewery,American Amber / Red Ale,5.5
beer_advocate_3419,"Lillie's ""Q""  Hog-Tied Amber Ale",Taps Fish House & Brewery,American Amber / Red Ale,5.8
beer_advocate_3420,Schultenbrau Amber,Bavaria Brouwerij N.V.,American Amber / Red Ale,5.5
beer_advocate_3421,Snipe Hunter Amber,Memphis Made Brewing Company,American Amber / Red Ale,5.7
beer_advocate_3422,Hangover Rasta,Csak a jÃ³ sÃ¶r!,American Amber / Red Ale,
beer_advocate_3423,Fire On High,The Waen Brewery,American Amber / Red Ale,3.9
beer_advocate_3424,Leinenkugel's Auburn Ale,Jacob Leinenkugel Brewing Company,American Amber / Red Ale,
beer_advocate_3425,King Of Hearts Imperial Red,Rock Bottom Restaurant & Brewery,American Amber / Red Ale,7.1
beer_advocate_3426,Rav,Berentsens Brygghus,American Amber / Red Ale,4.7
beer_advocate_3427,New Oak Red Rocket,Bear Republic Brewing Co.,American Amber / Red Ale,7.3
beer_advocate_3428,Red Shoe Ale,Garrison Brewing Company,American Amber / Red Ale,
beer_advocate_3429,Aurora,Geltsdale Brewery,American Amber / Red Ale,3.9
beer_advocate_3430,Tangle Foot Red,Ironworks Brewpub,American Amber / Red Ale,6.2
beer_advocate_3431,Nog,Rock Bottom Restaurant & Brewery,American Amber / Red Ale,7.0
beer_advocate_3432,Hopped Amber,Elk Brewing,American Amber / Red Ale,5.4
beer_advocate_3433,Dr. Rudi Es Muy Caliente,Dust Bowl Brewing Company,American Amber / Red Ale,8.0
beer_advocate_3434,Smoken Bones Amber Ale,Phillips Brewing Company,American Amber / Red Ale,
beer_advocate_3435,Ribe JubilÃ¦ums Ale,Ribe Bryghus,American Amber / Red Ale,6.0
beer_advocate_3436,Howie's Red Ale,D.L. Geary Brewing Company,American Amber / Red Ale,
beer_advocate_3437,Whiskey Barrel Chopper's,Georgetown Brewing Company,American Amber / Red Ale,6.2
beer_advocate_3438,Kukko Ale,Laitilan Wirvoitusjuomatehdas,American Amber / Red Ale,4.3
beer_advocate_3439,Inoki,Birrificio Geco,American Amber / Red Ale,6.6
beer_advocate_3440,Apricadamnbeer,Backshore Brewing Company,American Amber / Red Ale,5.7
beer_advocate_3441,Deliberation Amber (Dry-Hopped With Cascade),West Sixth Brewing Company,American Amber / Red Ale,5.5
beer_advocate_3442,Hurricane Hole Red,Florida Keys Brewing Co.,American Amber / Red Ale,5.4
beer_advocate_3443,Jazz Oak,Microbrasserie Jukebox,American Amber / Red Ale,5.0
beer_advocate_3444,Cheddar Ales / Wiper And True - Amber Ale In The Pines,Cheddar Ales,American Amber / Red Ale,5.3
beer_advocate_3445,Winter Seasonal Amber Ale,Dead Frog Brewing,American Amber / Red Ale,5.0
beer_advocate_3446,Mighty Fine,O'Dempsey's,American Amber / Red Ale,6.0
beer_advocate_3447,Copper Feel,Union Station Brewery,American Amber / Red Ale,5.0
beer_advocate_3448,Far West Red Wine Ale,Far West Cerveza Artesanal,American Amber / Red Ale,5.2
beer_advocate_3449,J-Valve Amber Ale,Poseidon Brewing Company,American Amber / Red Ale,5.3
beer_advocate_3450,Devil's Copper,Nickel Beer Co.,American Amber / Red Ale,6.5
beer_advocate_3451,Hit Me American Red,Renegade Brewing Company,American Amber / Red Ale,6.5
beer_advocate_3452,Rhumantony,Les Brasseurs du Hameau,American Amber / Red Ale,7.0
beer_advocate_3453,TXELL (Cerveceria Freiburg Own Brand),Ca l'Arenys,American Amber / Red Ale,6.0
beer_advocate_3454,Blood Moon,Kinetic Brewing Company,American Amber / Red Ale,6.1
beer_advocate_3455,Abandoned Planet,Proof Brewing Company,American Amber / Red Ale,8.0
beer_advocate_3456,Evil Red,Black Bridge Brewery,American Amber / Red Ale,7.0
beer_advocate_3457,Ass Clown Salted Ginger Black Sour,Ass Clown Brewing,American Amber / Red Ale,7.1
beer_advocate_3458,Fox Tail Red Ale,Whistler Brewing Company,American Amber / Red Ale,4.8
beer_advocate_3459,Colonnel Salaberry,Microbrasserie MaltÃ©us,American Amber / Red Ale,5.6
beer_advocate_3460,Starshine Ginger Bier,Big Island Brewhaus & Tako Taco Taqueria,American Amber / Red Ale,4.25
beer_advocate_3461,Hollbeer BiÃ©re De Printemps,Brasserie Hollbeer et Magasin,American Amber / Red Ale,6.5
beer_advocate_3462,McGuffin Amber Ale,Naked City Taphouse,American Amber / Red Ale,4.8
beer_advocate_3463,Fire Mouth,Vice District Brewing Company,American Amber / Red Ale,8.5
beer_advocate_3464,Shrunken Head Red,Coronado Brewing Company,American Amber / Red Ale,4.8
beer_advocate_3465,Amber Mess,192 Brewing Company & Lake Trail Taproom,American Amber / Red Ale,
beer_advocate_3466,Little Egypt Red,Carbondale Craft Beer,American Amber / Red Ale,6.3
beer_advocate_3467,Row Rye Red,Function Brewing,American Amber / Red Ale,6.0
beer_advocate_3468,Red RYEding Hood,Chapman's Brewing Company,American Amber / Red Ale,10.0
beer_advocate_3469,Le Bec SucrÃ©e,Microbrasserie MaltÃ©us,American Amber / Red Ale,6.0
beer_advocate_3470,Amber Ale-rt,Biloba Brewing Company,American Amber / Red Ale,4.5
beer_advocate_3471,X_biga,Cerveza Tyris,American Amber / Red Ale,5.0
beer_advocate_3472,Bastone Rare Wolf,Bastone,American Amber / Red Ale,6.5
beer_advocate_3473,Genesis Red Ale,Hellenic Breweries Of Atalanti S.A.,American Amber / Red Ale,5.0
beer_advocate_3474,Daylight Amber Chipotle Pepper,Track 7 Brewing Co.,American Amber / Red Ale,6.8
beer_advocate_3475,Cherry Pippin,Pig Minds Brewing Co.,American Amber / Red Ale,8.2
beer_advocate_3476,Whose Envy,Barley Island Brewing Company,American Amber / Red Ale,10.5
beer_advocate_3477,Jacobsen Red Christmas Ale,Carlsberg Danmark A/S,American Amber / Red Ale,4.6
beer_advocate_3478,Double Mongrel Imperial India Red Ale,Aspetuck Brew Lab,American Amber / Red Ale,9.0
beer_advocate_3479,Ignescent Amber,Fenton Winery And Brewery,American Amber / Red Ale,5.3
beer_advocate_3480,Festbier,Microbrasserie Charlevoix,American Amber / Red Ale,6.0
beer_advocate_3481,Copper Pot Ale,Kretschmann Brewing Company,American Amber / Red Ale,6.0
beer_advocate_3482,Spring City Amber,Raised Grain Brewing Company,American Amber / Red Ale,6.73
beer_advocate_3483,La Bretonne,Gambrinus,American Amber / Red Ale,5.0
beer_advocate_3484,Atwater 1936,Atwater Brewery,American Amber / Red Ale,9.0
beer_advocate_3485,Amarillo,Les FrÃ¨res Houblon Microbrasserie,American Amber / Red Ale,6.9
beer_advocate_3486,Megalodon,The Bier Brewery,American Amber / Red Ale,
beer_advocate_3487,Road Soda Red IPA,Crooked Ladder Brewing Company,American Amber / Red Ale,6.0
beer_advocate_3488,KZOK Classic Rock Amber,Bellevue Brewing Company,American Amber / Red Ale,5.7
beer_advocate_3489,Analog Amber,The Brewery at Abigaile,American Amber / Red Ale,5.7
beer_advocate_3490,One Drop,Galena Brewing Company,American Amber / Red Ale,6.3
beer_advocate_3491,Binckse Belofte,Kompaan Bier,American Amber / Red Ale,5.8
beer_advocate_3492,Mojo Rojo - Pilot Batch,Captain Lawrence Brewing Co.,American Amber / Red Ale,4.5
beer_advocate_3493,Right Hand Red,Thumb Coast Brewing Company,American Amber / Red Ale,5.7
beer_advocate_3494,Regal Eagle,16 Mile Brewing Company,American Amber / Red Ale,6.1
beer_advocate_3495,Eldo Amber Ale,Rubber Soul Brewing Co.,American Amber / Red Ale,5.5
beer_advocate_3496,Ruby Sunset,Dunham Massey Brewing Company,American Amber / Red Ale,4.1
beer_advocate_3497,Dark Lager,Angry Hank's Microbrewery,American Amber / Red Ale,5.6
beer_advocate_3498,Twents Amber,Twentse Bierbrouwerij,American Amber / Red Ale,5.5
beer_advocate_3499,Parcel Of Rogues,Picaroons Brewing Co.,American Amber / Red Ale,4.6
beer_advocate_3500,Riot Act,Urban Legend Brewing Company,American Amber / Red Ale,5.0
beer_advocate_3501,S.A.M.,Ordnance Brewing,American Amber / Red Ale,5.4
beer_advocate_3502,Chief_s Light Amber,Bifferhaus Brewing Company,American Amber / Red Ale,
beer_advocate_3503,Rip City Red,13 Virtues Brewing Co.,American Amber / Red Ale,6.0
beer_advocate_3504,Harbinger,Adroit Theory Brewing Company,American Amber / Red Ale,8.0
beer_advocate_3505,Alibi Amber,At Large Brewing Company,American Amber / Red Ale,6.3
beer_advocate_3506,Red-Blooded American,American Brewing Company,American Amber / Red Ale,7.0
beer_advocate_3507,Yunnan Amber,Boxing Cat Brewery,American Amber / Red Ale,5.2
beer_advocate_3508,T.B.C - Stumbling Bee Honey Amber,Titanic Brewing Company,American Amber / Red Ale,5.5
beer_advocate_3509,Oaked Over-The-Rhine Ale,Christian Moerlein Brewing Company,American Amber / Red Ale,
beer_advocate_3510,Special Toast,Mispillion River Brewing,American Amber / Red Ale,5.6
beer_advocate_3511,Depth Finder IRA,7 Seas Brewery and Taproom,American Amber / Red Ale,5.9
beer_advocate_3512,Otzi_s Twenty Nine__Copper Ale,Bull Creek Brewing,American Amber / Red Ale,
beer_advocate_3513,Jaw Glide,Jaw Brew,American Amber / Red Ale,4.6
beer_advocate_3514,Matilde Red Ale,Muxa Brewing Company,American Amber / Red Ale,5.0
beer_advocate_3515,T_ebonickÃ© Geronimo PolotmavÃ½ RÃ½Å¾ovÃ½ SpeciÃ¡l 13Â°,T_ebonickÃ½ Rukod_lnÃ½ PivovÃ¡rek,American Amber / Red Ale,
beer_advocate_3516,Mutual Fermentation,Coalition Brewing Co.,American Amber / Red Ale,6.0
beer_advocate_3517,Wretched Red,Barley John's Brew Pub,American Amber / Red Ale,7.1
beer_advocate_3518,Etna,Birravino,American Amber / Red Ale,5.0
beer_advocate_3519,FAKE LYING IMPOSTER AMBER ALE,Narrows Brewing Co.,American Amber / Red Ale,5.6
beer_advocate_3520,Devil's Bath,ManRock Brewing Company,American Amber / Red Ale,8.0
beer_advocate_3521,The Hummer,Spinnaker Bay Brewing,American Amber / Red Ale,5.8
beer_advocate_3522,Round Lake Red,Lake Charlevoix Brewing,American Amber / Red Ale,5.8
beer_advocate_3523,Jubilee Session Amber,Sycamore Brewing,American Amber / Red Ale,4.3
beer_advocate_3524,Ant Ray Cow Pants,Oliphant Brewing,American Amber / Red Ale,7.3
beer_advocate_3525,Honey Badger,Man Cave Brewing Company,American Amber / Red Ale,
beer_advocate_3526,Red Wagon Coffee Ale,406 Brewing Company,American Amber / Red Ale,5.1
beer_advocate_3527,Red Ryeding,Bray's Brewing Company,American Amber / Red Ale,4.5
beer_advocate_3528,ChlumeckÃ½ Amber Ale,Brewery Lobkowicz,American Amber / Red Ale,4.9
beer_advocate_3529,Busta Rhizomes,Prison City Pub & Brewery,American Amber / Red Ale,7.2
beer_advocate_3530,La Rouquine,La Brasserie du Pilat,American Amber / Red Ale,
beer_advocate_3531,URSA Z Po_oniny,Bieszczadzka WytwÃ³rnia Piwa Ursa Maior,American Amber / Red Ale,5.0
beer_advocate_3532,Papakeechie's Reserve,Man Cave Brewing Company,American Amber / Red Ale,
beer_advocate_3533,Wobbly Red Ale,Dirty Hands Brewing Company,American Amber / Red Ale,5.9
beer_advocate_3534,Ol' Yelper,B2B Bistronomy,American Amber / Red Ale,6.4
beer_advocate_3535,Ambog Ale,PalaweÃ±o Brewery,American Amber / Red Ale,7.0
beer_advocate_3536,Millennium Falcon,Block 15 Brewery & Restaurant,American Amber / Red Ale,7.3
beer_advocate_3537,Anniversary Double Red,Red Door Brewing,American Amber / Red Ale,7.7
beer_advocate_3538,AmbrÃ©e Bio,La Brasserie Mascaret,American Amber / Red Ale,6.0
beer_advocate_3539,FBF,French Beer Factory,American Amber / Red Ale,4.5
beer_advocate_3540,Mancy's Papou Classic Amber,Maumee Bay Brewing Company,American Amber / Red Ale,6.0
beer_advocate_3541,Honey Hudson,Belford Brewing Company,American Amber / Red Ale,6.5
beer_advocate_3542,Hose 5,Geaghan's Restaurant & Pub,American Amber / Red Ale,5.5
beer_advocate_3543,On The Border Amber Porter,Rusty Nickel Brewing Co,American Amber / Red Ale,5.2
beer_advocate_3544,Nopalito Red,South Park Brewing Co.,American Amber / Red Ale,
beer_advocate_3545,Ross Creek Red Ale,Cabinet Mountain Brewing Co.,American Amber / Red Ale,6.5
beer_advocate_3546,R.E.D.,Union Station Brewery,American Amber / Red Ale,8.0
beer_advocate_3547,Catskill Amber Ale,Cave Mountain Brewing Company,American Amber / Red Ale,5.5
beer_advocate_3548,McFadden Red Ale,Catawba Island Brewing Co.,American Amber / Red Ale,6.0
beer_advocate_3549,La Piautre AmbrÃ©e,La Fabrique des BiÃ¨res d'Anjou,American Amber / Red Ale,6.0
beer_advocate_3550,Yakima,Iron Hill Brewery & Restaurant,American Amber / Red Ale,4.5
beer_advocate_3551,La Piautre Rousse,La Fabrique des BiÃ¨res d'Anjou,American Amber / Red Ale,6.5
beer_advocate_3552,Flamboyant 2014,Arbor Brewing Company,American Amber / Red Ale,
beer_advocate_3553,Whistle Stop Amber Ale,Black Forest Brewery,American Amber / Red Ale,4.5
beer_advocate_3554,Fire On The Mountain,Four Quarters Brewing Co.,American Amber / Red Ale,5.5
beer_advocate_3555,Vaughn's Vats Beauwinkle,Grumpy Old Men Brewing,American Amber / Red Ale,5.4
beer_advocate_3556,Hathor's Amber Ale,Trap Rock Restaurant & Brewery,American Amber / Red Ale,5.3
beer_advocate_3557,Red Tractor Ale,Heroes Restaurant & Brewery,American Amber / Red Ale,6.8
beer_advocate_3558,Blood Oats,Wheaty Brewing Corps,American Amber / Red Ale,5.6
beer_advocate_3559,Del Puerto Barba Roja,Cervecera Del Puerto,American Amber / Red Ale,4.5
beer_advocate_3560,Amberly Eyes,Sir Winston's Pub / G.G. Brewers,American Amber / Red Ale,6.0
beer_advocate_3561,Edge Amber,Edge Brewing Company,American Amber / Red Ale,5.7
beer_advocate_3562,La Gourmande,Microbrasserie Moulin 7,American Amber / Red Ale,5.3
beer_advocate_3563,Amber Alt,Kaskaskia Brewing Company,American Amber / Red Ale,5.6
beer_advocate_3564,Red Rothchild,BNA Brewing Co.,American Amber / Red Ale,5.5
beer_advocate_3565,Meet Mister Mayhem,Triptych Brewing,American Amber / Red Ale,4.9
beer_advocate_3566,Fireman's Amber,Waddell's Brewpub & Grille,American Amber / Red Ale,5.26
beer_advocate_3567,Acacia Amber,Lake Charlevoix Brewing,American Amber / Red Ale,5.6
beer_advocate_3568,Rousse Du Prospecteur,Microbrasserie Le Prospecteur,American Amber / Red Ale,5.0
beer_advocate_3569,Arkie Amber Ale (AAA),Bubba Brew's Brewing Company,American Amber / Red Ale,5.6
beer_advocate_3570,Das Rote,Handbrauerei Gerhard Forstner,American Amber / Red Ale,5.0
beer_advocate_3571,Radio Banter,Redline Brewhouse,American Amber / Red Ale,4.9
beer_advocate_3572,Smelteverket_s Jamaican Blue,Ego Brygghus,American Amber / Red Ale,5.2
beer_advocate_3573,De Vie,La Franche (BiÃ¨re artisanale de Franche ComtÃ©),American Amber / Red Ale,
beer_advocate_3574,Immortal Corruptor (Gwar Blood Dry Hopped Citra),Strangeways Brewing,American Amber / Red Ale,5.5
beer_advocate_3575,RÃ¸de Toner,Ego Brygghus,American Amber / Red Ale,4.7
beer_advocate_3576,Argyle,Destination Unknown Beer Co.,American Amber / Red Ale,7.9
beer_advocate_3577,Orange Blossom Ale,Heroes Restaurant & Brewery,American Amber / Red Ale,5.1
beer_advocate_3578,Forhekset Prinsesse,Ego Brygghus,American Amber / Red Ale,6.2
beer_advocate_3579,Festival Amber,Festival Brewery,American Amber / Red Ale,3.8
beer_advocate_3580,Moggy's Old Red Ale,Bubba Brew's Brewing Company,American Amber / Red Ale,
beer_advocate_3581,Alligator Ale,Hops Grillhouse & Brewery,American Amber / Red Ale,
beer_advocate_3582,Johnny Danger Copper Ale,Sugar Ridge Brewery,American Amber / Red Ale,5.5
beer_advocate_3583,Red Star,Burley Oak Brewery,American Amber / Red Ale,6.5
beer_advocate_3584,Les Petits Brasseurs,Microbrasserie Charlevoix,American Amber / Red Ale,5.2
beer_advocate_3585,Through Silver In Blood Red Ale,Bloodline Brewing Company,American Amber / Red Ale,6.0
beer_advocate_3586,Bin 1214 Rounded Red Ale,Babe's Bar-B-Que And Brewery,American Amber / Red Ale,7.8
beer_advocate_3587,Hop Riot,Amsterdam Brewboys,American Amber / Red Ale,
beer_advocate_3588,HBH Rubia,Pub HBH (_uÃ±oa),American Amber / Red Ale,
beer_advocate_3589,English Ruby Mild,ZwanzigZ,American Amber / Red Ale,4.8
beer_advocate_3590,Anecdotalist Amber Ale,Kuracali SakÃ© & Beer Brewery,American Amber / Red Ale,4.5
beer_advocate_3591,Marching Orders,Wheaty Brewing Corps,American Amber / Red Ale,5.6
beer_advocate_3592,L'AmbrÃ©e De La Poterne,La Suzannaise,American Amber / Red Ale,
beer_advocate_3593,Escanaba River Amber Ale,Dead Bear Brewing Co.,American Amber / Red Ale,5.76
beer_advocate_3594,BJ's Oasis Amber,BJ's Restaurant & Brewery,American Amber / Red Ale,4.7
beer_advocate_3595,La Val Heureuse AmbrÃ©e,La Val Heureuse,American Amber / Red Ale,5.5
beer_advocate_3596,Red White And Boom,Blasted Barley Beer Company,American Amber / Red Ale,6.2
beer_advocate_3597,Amberdelic,The Damascus Brewery,American Amber / Red Ale,4.8
beer_advocate_3598,Lux Rousse,Benelux Brewpub & CafÃ©,American Amber / Red Ale,5.4
beer_advocate_3599,La Maplehurst,Microbrasserie Coaticook,American Amber / Red Ale,
beer_advocate_3600,SOHO,Pike 51 Brewing Company,American Amber / Red Ale,5.1
beer_advocate_3601,Saloon Girl,Barnstar Brewing Company,American Amber / Red Ale,5.5
beer_advocate_3602,La Grand-BiÃ¨re Dans Le Sirop,LagabiÃ¨re Brasserie Artisanale,American Amber / Red Ale,7.0
beer_advocate_3603,Scrum-tious,Blue Monkey Brewery,American Amber / Red Ale,4.4
beer_advocate_3604,Windsor Ale,1st Republic Brewing Company,American Amber / Red Ale,4.8
beer_advocate_3605,Constanza_s Hoppy Red Ale,Bomber Brewing,American Amber / Red Ale,6.2
beer_advocate_3606,Summit Amber,Chehalem Valley Brewing Co.,American Amber / Red Ale,5.0
beer_advocate_3607,The Heads Ale,Bellarine Brewing Co.,American Amber / Red Ale,5.2
beer_advocate_3608,How Now Brown Cow,Young Henry's,American Amber / Red Ale,3.7
beer_advocate_3609,USA-Style Amber Ale,Brisbane Brewhouse,American Amber / Red Ale,5.4
beer_advocate_3610,La Berthelaise,Brasserie Artisanale Albion,American Amber / Red Ale,6.5
beer_advocate_3611,Gas Can Red,Mill Whistle Brewing,American Amber / Red Ale,6.6
beer_advocate_3612,Buddy's Red Ale,Chilly Water Brewing Company,American Amber / Red Ale,7.2
beer_advocate_3613,What's My Name Amber Ale,Crooked Ewe Brewery & Ale House,American Amber / Red Ale,5.5
beer_advocate_3614,AmpÃ¨re,Volta BrÃ¤u,American Amber / Red Ale,4.9
beer_advocate_3615,Ringneck Red Ale,Lost Duck Brewing Company,American Amber / Red Ale,
beer_advocate_3616,Lamarieuse,Brasserie du Roulier,American Amber / Red Ale,5.4
beer_advocate_3617,Heilige Red Ale,Cervejaria Peter Von Brutschen Ltda.,American Amber / Red Ale,6.0
beer_advocate_3618,Half Past Red,Radium City Brewing,American Amber / Red Ale,6.2
beer_advocate_3619,Ginger Mullet,Hidden Springs Ale Works,American Amber / Red Ale,6.5
beer_advocate_3620,Barrel Aged Bloodsmoke,Yellow Springs Brewery,American Amber / Red Ale,11.0
beer_advocate_3621,Barrel Aged Wilfred,Yellow Springs Brewery,American Amber / Red Ale,8.0
beer_advocate_3622,Buckleys Original Ale,Buckley's Beers,American Amber / Red Ale,4.5
beer_advocate_3623,Matanzas River Red Ale,Ancient City Brewing,American Amber / Red Ale,6.2
beer_advocate_3624,Harbinger Redux 2.0 (Ghost 223),Adroit Theory Brewing Company,American Amber / Red Ale,8.5
beer_advocate_3625,Louie_s Demise Amber Ale,Milwaukee Brewing Company,American Amber / Red Ale,5.5
beer_advocate_3626,Starlord's Mixtape / Groot Drank Imperial Red Ale,Charging Hippo Brewing Co.,American Amber / Red Ale,8.2
beer_advocate_3627,Redemption,Deverell's Brewing Company,American Amber / Red Ale,4.5
